cpse_id,material_code,material_description,material_long_text,material_group_code,material_group_description,uom,manufacturer,plant_or_location,unit_price,currency,source_system,created_date,_true_material_id,_variant_style
CPCL,CPC-ALT-004519,WELD NECK FLANGE CS DN200 CLASS 150 ASME B16.5,Application: industrial service. Material: CS. Size: 200 mm. Pressure class: 150. Standard: ASME B16.5.,FLG-30,Pipe Flanges & Fittings,PCS,,Ennore,26599.37,INR,CUSTOM_ERP,2017-11-05,MAT_00556,unit_variation
CPCL,CPC-MOT-00225,AC INDUCTION MOTOR 5.5KW 2900RPM FRAME 100 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 100 mm. Standard: IS 12615. Power Kw: 5.5. Rpm: 2900.,MTR-70,Electrical Motors,NOS,ABB,Manali,,,LEGACY_ERP,2020-01-19,MAT_00225,abbreviation_variation
SAIL,STL-ALT-002669,HEX HEAD BOLT SS304 IS 1363,,FST-90,Fasteners,EA,LPS Bossard,Bhilai,,,SAP_ECC,2020-04-22,MAT_00012,unit_variation
CPCL,CPC-CAB-00266,XLPE ARMOURED CABLE 3C 6 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 6 mm. Standard: IS 7098. Cores: 3.,CBL-80,Electrical Cables,MET,Havells,Nagapattinam,732.82,INR,SAP_ECC,2018-01-14,MAT_00266,abbreviation_variation
NTPC,NTP-ALT-003859,PIPE SS304 DN150 SCHEDULE 40 API 5L,Application: industrial service. Material: SS304. Size: 150 mm. Standard: API 5L. Manufacturer: Ratnamani Metals. Schedule: 40.,PIP-20,Piping Materials,M,Ratnamani Metals,Korba,6196.39,INR,SAP_MM,2018-03-10,MAT_00290,mixed_format
NTPC,NTP-FIL-00578,PROCESS FILTER CARBON STEEL/SS 50MM ISO 16889,Application: industrial service. Material: Carbon Steel/SS. Size: 50 mm. Standard: ISO 16889.,FLT-100,Filtration Materials,NOS,Pall,Korba,9578.64,INR,CUSTOM_ERP,2020-11-25,MAT_00578,abbreviation_variation
SAIL,STL-PIP-00252,CS PIPE,Application: industrial service. Material: CS. Size: 15 mm. Standard: ASTM A312. Manufacturer: APL Apollo. Schedule: 80.,PIP-20,Piping Materials,MTR,,Bhilai,5322.46,INR,CUSTOM_ERP,2024-03-30,MAT_00252,partial_description
CPCL,CPC-VAL-00278,GLOBE VALVE SS304,Application: industrial service. Material: SS304. Size: 50 mm. Pressure class: 600. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,Audco India,Nagapattinam,64825.24,INR,SAP_ECC,2022-09-16,MAT_00278,partial_description
ONGC,OGC-ALT-003443,"6"" SS316 IEC 60770 FLOW TRANSSMITTER",,INS-120,Instrumentation,EA,,Ahmedabad,,,SAP_S4,2017-03-30,MAT_00139,typo_injected
SAIL,STL-ALT-004546,HEX HEAD BOLT SS304 IS 1363,,FST-90,Fasteners,PCS,LPS Bossard,Bhilai,,,SAP_ECC,2020-04-22,MAT_00012,unit_variation
IOCL,IOC-ALT-005186,HEX HEAD BOLT SS304 M20 X 40MM IS 1363,Application: industrial service. Material: SS304. Size: 20 mm. Standard: IS 1363. Manufacturer: Unbrako. Length Mm: 40.,FST-90,Fasteners,NOS,Unbrako,Panipat,347.21,INR,SAP_S4,2023-10-22,MAT_00380,abbreviated
IOCL,IOC-ALT-003352,HEX HEAD BOLT SS304,Application: industrial service. Material: SS304. Size: 12 mm. Standard: IS 1363. Manufacturer: Sundram Fasteners. Length Mm: 125.,FST-90,Fasteners,NOS,Sundram Fasteners,,134.65,INR,LEGACY_ERP,2026-03-15,MAT_00529,reordered
IOCL,IOC-VAL-00224,GLOBE VALVE DI,,VLV-10,Flow Control Valves,EACH,Audco India,Barauni,58365.11,INR,SAP_S4,2025-08-02,MAT_00224,partial_description
IOCL,IOC-ALT-005316,GLOBE VALVE CS,Application: industrial service. Material: CS. Size: 200 mm. Pressure class: 150. Standard: BS 5351. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,NOS,Kirloskar,Gujarat,,,SAP_ECC,2018-06-14,MAT_00495,partial_description
NTPC,NTP-ALT-003438,GATE VALVE CS DN200 CLASS 150 ASME B16.34,,VLV-10,Flow Control Valves,NOS,L&T Valves,Dadri,175124.08,INR,SAP_ECC,2020-08-22,MAT_00068,vendor_included
SAIL,STL-ALT-002685,SS316 PIPE 40MM SCH 160 ASTM A106,Application: industrial service. Material: SS316. Size: 40 mm. Standard: ASTM A106. Schedule: 160.,PIP-20,Piping Materials,MTR,Welspun,Bhilai,5573.02,INR,SAP_ECC,2026-05-14,MAT_00587,typo_injected
CPCL,CPC-CAB-00352,XLPE ARMOURED CABLE 2C 6 SQMM IS 7098,,CBL-80,Electrical Cables,MTR,Finolex,Manali,1378.94,INR,LEGACY_ERP,2017-01-26,MAT_00352,missing_spec
SAIL,STL-ALT-005269,40MM 80 IS SS304 SCH PIPE 1239,,PIP-20,Piping Materials,MTR,APL Apollo,Bhilai,3644.47,INR,LEGACY_ERP,2024-05-15,MAT_00316,reordered
NTPC,NTPFAS00407,HEX HEAD BOLT SS304 M10 X 75MM IS 1363 MFR PRECISION FASTENERS,Application: industrial service. Material: SS304. Size: 10 mm. Standard: IS 1363. Manufacturer: Precision Fasteners. Length Mm: 75.,FST-90,Fasteners,NOS,Precision Fasteners,,,,SAP_ECC,2021-11-28,MAT_00407,vendor_included
SAIL,STL-ALT-003980,"GRAPHITE GASKET GRAPHITE/PTFE 10"" CL 300 ASME B16.20",Application: industrial service. Material: Graphite/PTFE. Size: 250 mm. Pressure class: 300. Standard: ASME B16.20. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,PCS,James Walker,,4599.92,INR,CUSTOM_ERP,2024-01-29,MAT_00270,verbose
SAIL,STL-ALT-005486,"GATE VALVE DI 1.5"" CL 150 BS 5351",Application: industrial service. Material: DI. Size: 40 mm. Pressure class: 150. Standard: BS 5351. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,PCS,,Bokaro,,,CUSTOM_ERP,2017-07-10,MAT_00206,partial_description
CPCL,CPC-ALT-004247,NU200 TAPER ROLLER BRG 70MM ISO 15,,BRG-40,Rotating Equipment Bearings,EACH,Timken,Manali,14265.45,INR,SAP_S4,2023-09-28,MAT_00330,typo_injected
IOCL,IOC-ALT-005423,WELD NECK FLANGE SS316 25MM CL 300 ASME B16.5 MFR METALFAR,Application: industrial service. Material: SS316. Size: 25 mm. Pressure class: 300. Standard: ASME B16.5.,FLG-30,Pipe Flanges & Fittings,PCS,Metalfar,Panipat,26789.87,INR,CUSTOM_ERP,2019-10-25,MAT_00097,abbreviation_variation
NTPC,NTP-FLA-00100,BLIND  FLANGE  CS  40MM  CL  600  ASME  B16.5,Application: industrial service. Material: CS. Size: 40 mm. Pressure class: 600. Standard: ASME B16.5. Manufacturer: Guru Gautam Steels.,FLG-30,Pipe Flanges & Fittings,NOS,Guru Gautam Steels,Korba,35929.07,INR,CUSTOM_ERP,2022-04-17,MAT_00100,noisy_erp
NTPC,NTP-ALT-005445,"WELD NECK FLAANGE SS316 2"" CL 600 ASME B16.5",,FLG-30,Pipe Flanges & Fittings,NOS,Guru Gautam Steels,Dadri,7784.72,INR,SAP_MM,2019-03-01,MAT_00388,unit_variation
IOCL,IOCFAS00247,M30 X 25MM SS304 IS 1363 HEX HEAD BOLT,Application: industrial service. Material: SS304. Size: 30 mm. Standard: IS 1363. Manufacturer: LPS Bossard. Length Mm: 25.,FST-90,Fasteners,NOS,,Barauni,543.74,INR,SAP_MM,2016-03-31,MAT_00247,reordered
CPCL,CPC-VAL-00586,GATE VLV CS 50NB CL300 BS 5351,Application: industrial service. Material: CS. Size: 50 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Chennai Refinery,51974.34,INR,SAP_ECC,2018-05-05,MAT_00586,abbreviated
SAIL,STL-ALT-004481,HEX HEAD BOLT SS304 M20 X 40MM IS 1363,Application: industrial service. Material: SS304. Size: 20 mm. Standard: IS 1363. Manufacturer: Unbrako. Length Mm: 40.,FST-90,Fasteners,EA,Unbrako,Bhilai,277.29,INR,SAP_ECC,2026-05-19,MAT_00380,unit_variation
CPCL,CPC-SEA-00146,ASME B16.20 50MM OIL SEAL NBR/EPDM/PTFE,Application: industrial service. Material: NBR/EPDM/PTFE. Size: 50 mm. Standard: ASME B16.20. Manufacturer: John Crane.,SEL-110,Mechanical Seals,NOS,,Manali,7824.13,INR,SAP_ECC,2025-07-12,MAT_00146,reordered
CPCL,CPC-GAS-00346,PTFE GASKET GRAPHITE/PTFE 50MM CL 600 ASME B16.20,Application: industrial serivce. Material: Graphite/PTFE. Size: 50 mm. Pressure class: 600. Standard: ASME B16.20. Manufacturer: John Crane.,GSK-50,Sealing & Gasket Materials,NOS,John Crane,Ennore,1196.17,INR,LEGACY_ERP,2020-04-20,MAT_00346,typo_injected
CPCL,CPC-ALT-003232,CARBON 614 DN100 STEEL/SS API FILTER AIR,,FLT-100,Filtration Materials,NOS,,Chennai Refinery,,,CUSTOM_ERP,2020-06-05,MAT_00240,reordered
IOCL,IOC-ALT-004188,SS304 PIPE 50NB SCH40 ASTM A106,Application: industrial service. Material: SS304. Size: 50 mm. Standard: ASTM A106. Manufacturer: Welspun. Schedule: 40.,PIP-20,Piping Materials,RM,,Barauni,4563.94,INR,LEGACY_ERP,2025-01-15,MAT_00004,abbreviation_variation
SAIL,STL-ALT-004326,IS 1363 SS304 HEX HEAD BOLT M10 X 25MM,Application: industrial service. Material: SS304. Size: 10 mm. Standard: IS 1363. Length Mm: 25.,FST-90,Fasteners,NOS,Precision Fasteners,,326.87,INR,SAP_ECC,2017-02-13,MAT_00174,abbreviation_variation
SAIL,STL-ALT-003828,GLOBE VLV DI 200MM CL 300 API 6D,Application: industrial service. Material: DI. Size: 200 mm. Pressure class: 300. Standard: API 6D.,VLV-10,Flow Control Valves,EA,Audco India,Bokaro,79917.56,INR,SAP_S4,2021-09-23,MAT_00195,partial_description
SAIL,STL-ALT-003853,"BUTTERFLY VALVE SS136 3"" CL 600 API 6D",Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 600. Standard: API 6D.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Durgapur,210371.52,INR,LEGACY_ERP,2023-04-23,MAT_00483,typo_injected
IOCL,IOC-ALT-004307,XLPE  ARMOURED  CABLE  3C  16  SQMM  COPPER  IS  7098,Application: industrial service. Material: Copper. Size: 16 mm. Standard: IS 7098. Cores: 3.,CBL-80,Electrical Cables,RM,KEI,Gujarat,1476.68,INR,SAP_ECC,2017-09-25,MAT_00143,unit_variation
ONGC,OGC-GAS-00142,SPIRAL WOUND GASKET GRAPHITE/PTFE 250MM CLASS 600 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 250 mm. Pressure class: 600. Standard: ASME B16.20. Manufacturer: Garlock.,GSK-50,Sealing & Gasket Materials,NOS,Garlock,Hazira,3729.45,INR,LEGACY_ERP,2026-05-25,MAT_00142,standard_included
ONGC,OGC-CAB-00151,XLPE ARMOURED CABLE 3C 240 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 240 mm. Standard: IS 7098. Manufacturer: Finolex. Cores: 3.,CBL-80,Electrical Cables,MTR,Finolex,Ahmedabad,801.17,INR,CUSTOM_ERP,2023-11-07,MAT_00151,verbose
CPCL,CPC-VAL-00279,GLOBE VALVE SS316,,VLV-10,Flow Control Valves,NOS,Kirloskar,Manali,,,SAP_MM,2017-03-14,MAT_00279,partial_description
IOCL,IOC-ALT-004898,XLPE ARMOURED CABLE 4C 1.5 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IS 7098. Manufacturer: RR Kabel. Cores: 4.,CBL-80,Electrical Cables,M,,Barauni,1276.22,INR,LEGACY_ERP,2025-03-11,MAT_00113,mixed_format
CPCL,CPC-VAL-00110,GLOBE VALVE 100MM ASME B16.34 CL 150 SS316,Application: industrial service. Material: SS316. Size: 100 mm. Pressure class: 150. Standard: ASME B16.34.,VLV-10,Flow Control Valves,NOS,KSB,Chennai Refinery,154224.31,INR,LEGACY_ERP,2017-12-18,MAT_00110,reordered
ONGC,OGC-VAL-00354,"BUTTERFLY VALVE SS316 8"" CL 150 BS 5351 MFR KIRLOSKAR",Application: industrial service. Material: SS316. Size: 200 mm. Pressure class: 150. Standard: BS 5351. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,NOS,Kirloskar,Hazira,55116.49,INR,SAP_S4,2024-08-06,MAT_00354,vendor_included
NTPC,NTP-ALT-004565,"BFV SS304 8"" CL 600 ASME B16.34",Application: industrial service. Material: SS304. Size: 200 mm. Pressure class: 600. Standard: ASME B16.34. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,PCS,,Korba,218621.26,INR,SAP_S4,2016-05-07,MAT_00009,standard_included
CPCL,CPC-ALT-005185,6000 DEEP GROOVE BALL BRG 30MM,,BRG-40,Rotating Equipment Bearings,EA,NSK,,52190.83,INR,SAP_S4,2023-11-24,MAT_00288,unit_variation
SAIL,STL-ALT-003681,XLPE ARMOURED CABLE 1C 50 SQMM COPPER IS 7098,Application: industrial service. Material: Coppr. Size: 50 mm. Standard: IS 7098. Manufacturer: Havells. Cores: 1.,CBL-80,Electrical Cables,RM,,,955.08,INR,LEGACY_ERP,2017-11-08,MAT_00042,abbreviated
CPCL,CPCFLA00327,"3"" ASME B16.47 CL 150 WELD NECK FLANGE CS",Application: industrial service. Material: CS. Size: 80 mm. Pressure class: 150. Standard: ASME B16.47. Manufacturer: Metalfar.,FLG-30,Pipe Flanges & Fittings,NOS,,Manali,,,SAP_S4,2017-11-06,MAT_00327,reordered
SAIL,STL-ALT-003041,6300 TAPER ROLLER BRG 30MM ISO 15,Application: industrial service. Material: Chrome Steel. Size: 30 mm. Standard: ISO 15. Bearing Series: 6300.,BRG-40,Rotating Equipment Bearings,PCS,,Bhilai,34962.3,INR,SAP_MM,2020-05-01,MAT_00319,abbreviation_variation
NTPC,NTP-ALT-004419,6200 SPHERICAL ROLLER BRG 35MM ISO 15,Application: industrial service. Material: Chrome Steel. Size: 35 mm. Standard: ISO 15. Bearing Series: 6200.,BRG-40,Rotating Equipment Bearings,NOS,NSK,Korba,,,SAP_S4,2016-05-11,MAT_00172,abbreviated
IOCL,IOC-ALT-004238,GRAPHITE GASKET GRAPHITE/PTFE 150NB CL150 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 150 mm. Pressure class: 150. Standard: ASME B16.20. Manufacturer: Spitmaan.,GSK-50,Sealing & Gasket Materials,PCS,Spitmaan,,3100.34,INR,SAP_S4,2024-02-04,MAT_00474,vendor_included
IOCL,IOC-ALT-005476,HEX HEAD BOLT SS304,Application: industrial service. Material: SS304. Size: 12 mm. Standard: IS 1363. Manufacturer: Sundram Fasteners. Length Mm: 125.,FST-90,Fasteners,NOS,Sundram Fasteners,Barauni,154.55,INR,LEGACY_ERP,2026-03-15,MAT_00529,vendor_included
SAIL,STL-ALT-003274,XLPE ARMOUREED CABLE 4C 2.5 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 2.5 mm. Standard: IS 7098. Manufacturer: KEI. Cores: 4.,CBL-80,Electrical Cables,MTR,KEI,Durgapur,277.54,INR,CUSTOM_ERP,2019-09-20,MAT_00047,typo_injected
ONGC,OGC-ALT-003239,BLIND FLG SS304 80NB CL600 ASME B16.47,Application: industrial service. Material: SS304. Size: 80 mm. Pressure class: 600. Standard: ASME B16.47.,FLG-30,Pipe Flanges & Fittings,EA,,Hazira,18637.54,INR,CUSTOM_ERP,2025-03-11,MAT_00433,abbreviated
CPCL,CPC-ALT-003132,"BALL  VALVE  DI  6""  CL  600  API  6D ITEM",Application: industrial service. Material: DI. Size: 150 mm. Pressure class: 600. Standard: API 6D. Mnufacturer: Kirloskar.,VLV-10,Flow Control Valves,EA,,Chennai Refinery,27289.48,INR,SAP_S4,2021-04-13,MAT_00178,noisy_erp
IOCL,IOC-GAS-00573,SPIRAL / WOUND GASKET GRAPHITE/PTFE 40MM CL 150 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 40 mm. Pressure class: 150. Standard: ASME B16.20.,GSK-50,Sealing & Gasket Materials,EACH,,Gujarat,11514.36,INR,SAP_ECC,2024-11-20,MAT_00573,mixed_format
ONGC,OGC-ALT-004344,NU200 SPHERICAL ROLLER BRG 25MM ISO 15,Application: industrial service. Material: Chrome Steel. Size: 25 mm. Standard: ISO 15. Bearing Series: NU200.,BRG-40,Rotating Equipment Bearings,PCS,Timken,Hazira,27947.26,INR,SAP_MM,2020-04-15,MAT_00017,verbose
CPCL,CPC-FAS-00012,HEX HEAD BOLT M8 X 40MM IS 1363,,FST-90,Fasteners,NOS,,Chennai Refinery,759.35,INR,SAP_S4,2019-03-16,MAT_00012,missing_spec
SAIL,STL-ALT-004714,BALL VLV CS CL 150 BS 5351,Application: industrial service. Material: CS. Size: 40 mm. Pressure class: 150. Standard: BS 5351.,VLV-10,Flow Control Valves,EA,,Durgapur,,,SAP_MM,2025-04-17,MAT_00363,abbreviated
CPCL,CPC-ALT-003700,HYDRAULIC FILTER CARBON STEEL/SS 30NB ISO 16889,Application: industrial service. Material: Carbon Steel/SS. Size: 30 mm. Standard: ISO 16889. Manufacturer: Eaton.,FLT-100,Filtration Materials,EA,,Manali,6166.62,INR,CUSTOM_ERP,2016-07-28,MAT_00370,abbreviated
NTPC,NTP-VAL-00193,BALL VALVE SS316 DN15 CLASS 600 API 6D,Application: industrial service. Material: SS316. Size: 15 mm. Pressure class: 600. Standard: API 6D. Manufacturer: KSB.,VLV-10,Flow Control Valves,EA,KSB,Dadri,37913.13,INR,CUSTOM_ERP,2016-08-29,MAT_00193,verbose
SAIL,STL-ALT-003226,LTCS PIPE SCH 160 IS 1239,Application: industrial service. Material: LTCS. Size: 25 mm. Standard: IS 1239. Manufacturer: Jindal SAW. Schedule: 160.,PIP-20,Piping Materials,RM,Jindal SAW,,7938.56,INR,LEGACY_ERP,2024-03-17,MAT_00152,abbreviation_variation
IOCL,IOC-FIL-00240,"AIR  FILTER  CARBON  STEEL/SS  4""  API  614 *",Application: industrial service. Material: Carbon Steel/SS. Size: 100 mm. Standard: API 614. Manufacturer: Parker.,FLT-100,Filtration Materials,EACH,Parker,Gujarat,23486.96,INR,SAP_S4,2025-03-27,MAT_00240,noisy_erp
NTPC,NTPFAS00162,HEX / HEAD BOLT SS304 M30 X 100MM IS 1363,Application: industrial service. Material: SS304. Size: 30 mm. Standard: IS 1363. Manufacturer: LPS Bossard. Length Mm: 100.,FST-90,Fasteners,EA,LPS Bossard,Dadri,,,LEGACY_ERP,2024-07-22,MAT_00162,mixed_format
CPCL,CPC-ALT-003821,CS PIPE 40MM SCH 10S ASTM A312,Application: industrial service. Material: CS. Size: 40 mm. Standard: ASTM A312. Manufacturer: ISMT. Schedule: 10S.,PIP-20,Piping Materials,RM,,Nagapattinam,,,SAP_S4,2022-12-29,MAT_00364,abbreviation_variation
SAIL,STL-VAL-00584,BALL VLV DI 40NB CL600 API 6D,Application: industrial service. Material: DI. Size: 40 mm. Pressure class: 600. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,PCS,Audco India,Rourkela,164186.01,INR,SAP_ECC,2024-01-12,MAT_00584,abbreviated
CPCL,CPC-ALT-005359,XLPE / ARMOURED CABLE 2C 185 SQMM COPPER IS 7098,,CBL-80,Electrical Cables,MTR,,Manali,1562.83,INR,SAP_ECC,2026-03-17,MAT_00044,standard_included
SAIL,STL-VAL-00371,GATE VALVE DI 25MM CL 600 API 6D,Application: industrial service. Material: DI. Size: 25 mm. Pressure class: 600. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,NOS,Audco India,Rourkela,101773.49,INR,SAP_ECC,2021-03-02,MAT_00371,typo_injected
CPCL,CPC-FIL-00370,HYDRAULIC FILTER CARBON STEEL/SS 30NB ISO 16889,Application: industrial service. Material: Carbon Steel/SS. Size: 30 mm. Standard: ISO 16889. Manufacturer: Eaton.,FLT-100,Filtration Materials,NOS,Eaton,Manali,5372.96,INR,CUSTOM_ERP,2016-07-28,MAT_00370,abbreviated
ONGC,OGC-FLA-00539,BLIND / FLANGE CS 50MM CL 300 ASME B16.5,Application: industrial service. Material: CS. Size: 50 mm. Pressure class: 300. Standard: ASME B16.5.,FLG-30,Pipe Flanges & Fittings,NOS,Guru Gautam Steels,Ahmedabad,23677.26,INR,SAP_MM,2016-01-08,MAT_00539,mixed_format
ONGC,OGC-ALT-004181,OIL SEAL NBR/EPDM/PTFE 25NB ISO 3069,Application: industrial service. Material: NBR/EPDM/PTFE. Size: 25 mm. Standard: ISO 3069. Manufacturer: Hallite.,SEL-110,Mechanical Seals,EA,Hallite,Hazira,10062.89,INR,SAP_ECC,2018-12-29,MAT_00560,abbreviated
ONGC,OGC-ALT-004648,AC / INDUCTION MOTOR 5.5KW 1450RPM FRAME 80 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 80 mm. Standard: IS 12615. Power Kw: 5.5. Rpm: 1450.,MTR-70,Electrical Motors,PCS,,Ahmedabad,533292.86,INR,CUSTOM_ERP,2020-05-28,MAT_00013,vendor_included
CPCL,CPC-ALT-005469,50MM PIPE LTCS API 5L SCH 40,Application: industrial service. Material: LTCS. Size: 50 mm. Standard: API 5L. Manufacturer: Ratnamani Metals. Schedule: 40.,PIP-20,Piping Materials,MET,Ratnamani Metals,Ennore,3883.33,INR,SAP_S4,2017-10-09,MAT_00011,abbreviation_variation
ONGC,OGC-ALT-004100,LTCS PIPE 25MM SCH 160 IS 1239,,PIP-20,Piping Materials,M,Jindal SAW,Hazira,6310.11,INR,CUSTOM_ERP,2016-04-22,MAT_00152,abbreviation_variation
CPCL,CPC-ALT-003098,PTFE GASKET GRAPHITE/PTFE 50MM CL 600 ASME B16.20,Application: industrial serivce. Material: Graphite/PTFE. Size: 50 mm. Pressure class: 600. Standard: ASME B16.20. Manufacturer: John Crane.,GSK-50,Sealing & Gasket Materials,PCS,,Ennore,1037.66,INR,LEGACY_ERP,2020-04-20,MAT_00346,abbreviated
ONGC,OGC-ALT-004928,PTFE / GASKET GRAPHITE/PTFE 40MM CL 300 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 40 mm. Pressure class: 300. Standard: ASME B16.20. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,NOS,,Uran,5867.73,INR,CUSTOM_ERP,2020-03-11,MAT_00438,verbose
SAIL,STL-ALT-003995,150MM SS316 PIPE SCH 10S API 5L,Application: industrial service. Material: SS316. Size: 150 mm. Standard: API 5L. Manufacturer: Welspun. Schedule: 10S.,PIP-20,Piping Materials,MTR,,Durgapur,5080.6,INR,SAP_ECC,2017-01-04,MAT_00005,partial_description
IOCL,IOC-ALT-005228,SS304 PIPE 100MM SCH 40 IS 1239,Application: industrial service. Material: SS304. Size: 100 mm. Standard: IS 1239. Manufacturer: Jindal SAW. Schedule: 40.,PIP-20,Piping Materials,M,Jindal SAW,Paradip,1048.51,INR,SAP_ECC,2021-11-02,MAT_00064,vendor_included
CPCL,CPC-ALT-003190,6200  SPHERICAL  ROLLER  BRG  35MM  ISO  15,Application: industrial service. Material: Chrome Steel. Size: 35 mm. Standard: ISO 15. Bearing Series: 6200.,BRG-40,Rotating Equipment Bearings,PCS,SKF,,45061.66,INR,LEGACY_ERP,2025-07-27,MAT_00172,unit_variation
ONGC,OGC-ALT-002935,GLOBE VALVE SS304 40MM CL 150 BS 5351,Application: industrial service. Material: SS304. Size: 40 mm. Pressure clas: 150. Standard: BS 5351. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,EA,L&T Valves,Ahmedabad,245522.58,INR,LEGACY_ERP,2021-01-30,MAT_00535,standard_included
SAIL,STL-ALT-004542,"B16.20 ASME 2.5"" SEAL MECHANICAL NBR/EPDM/PTFE",Application: industrial service. Material: NBR/EPDM/PTFE. Size: 65 mm. Standard: ASME B16.20. Manufacturer: Hallite.,SEL-110,Mechanical Seals,NOS,,Rourkela,13610.12,INR,LEGACY_ERP,2026-06-28,MAT_00428,reordered
SAIL,STL-ALT-003762,WELD NECK FLANGE CS 40MM CLASS 600 ASME B16.5,Application: industrial service. Material: CS. Size: 40 mm. Pressure class: 600. Standard: ASME B16.5. Manufacturer: Jindal.,FLG-30,Pipe Flanges & Fittings,PCS,Jindal,Bokaro,,,SAP_S4,2026-02-22,MAT_00041,abbreviation_variation
NTPC,NTPGAS00579,"SPIRAL WOUND GASKET GRAPHITE/PTFE 3"" CLASS 600 ASME B16.20",Application: industrial service. Material: Graphite/PTFE. Size: 80 mm. Pressure class: 600. Standard: ASME B16.20.,GSK-50,Sealing & Gasket Materials,NOS,John Crane,Korba,10941.26,INR,LEGACY_ERP,2026-01-07,MAT_00579,standard_included
SAIL,STL-PIP-00310,LTCS PIPE 200MM ASTM A106,,PIP-20,Piping Materials,MTR,,Bokaro,421.82,INR,SAP_MM,2026-02-27,MAT_00310,missing_spec
SAIL,STL-ALT-004367,BALL VALVE SS316 200MM CL 300 BS 5351 MFR FORBES MARSHALL,,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Rourkela,10710.79,INR,SAP_ECC,2025-11-06,MAT_00429,abbreviation_variation
NTPC,NTP-VAL-00313,"GLOBE VALVE CS 3"" BS 5351",,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Vijayawada,,,SAP_ECC,2024-11-21,MAT_00313,missing_spec
SAIL,STL-VAL-00267,"GLOBE  VALVE  CS  2""  CL  300  BS  5351 -",Application: industrial service. Material: CS. Size: 50 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Durgapur,57584.69,INR,SAP_MM,2021-01-29,MAT_00267,noisy_erp
CPCL,CPC-PIP-00315,SS304  PIPE  25MM  SCH  10S  ASTM  A106 -,Application: industrial service. Material: SS304. Size: 25 mm. Standard: ASTM A106. Manufacturer: ISMT. Schedule: 10S.,PIP-20,Piping Materials,MTR,ISMT,Manali,2530.45,INR,SAP_ECC,2016-11-14,MAT_00315,noisy_erp
CPCL,CPC-FLA-00411,BL FLG SS304 100MM CL 300 ASME B16.5,Application: industrial service. Material: SS304. Size: 100 mm. Pressure class: 300. Standard: ASME B16.5.,FLG-30,Pipe Flanges & Fittings,PCS,ISMT,Ennore,33194.48,INR,SAP_S4,2020-01-29,MAT_00411,abbreviation_variation
NTPC,NTP-PIP-00401,CS PIPE 25NB SCH160 IS 1239,Application: industrial service. Material: CS. Size: 25 mm. Standard: IS 1239. Manufacturer: APL Apollo. Schedule: 160.,PIP-20,Piping Materials,MTR,APL Apollo,Korba,956.42,INR,SAP_MM,2024-09-11,MAT_00401,abbreviated
NTPC,NTP-BEA-00330,70MM NU200 TAPER ROLLER BRG ISO 15,Application: industrial service. Material: Chrome Steel. Size: 70 mm. Standard: ISO 15. Manufacturer: SKF. Bearing Series: NU200.,BRG-40,Rotating Equipment Bearings,NOS,SKF,Singrauli,49719.08,INR,SAP_ECC,2026-06-25,MAT_00330,reordered
IOCL,IOC-ALT-003894,"CS PIPE 3"" SCH 160 IS 1239",,PIP-20,Piping Materials,M,Welspun,Barauni,7396.51,INR,CUSTOM_ERP,2019-09-06,MAT_00383,abbreviated
ONGC,OGC-VAL-00009,BFV SS304 200MM CL 600 ASME B16.34,Application: industrial service. Material: SS304. Size: 200 mm. Pressure class: 600. Standard: ASME B16.34. Manufacturer: KSB.,VLV-10,Flow Control Valves,NOS,KSB,Ahmedabad,93418.36,INR,SAP_ECC,2018-12-28,MAT_00009,abbreviation_variation
